cep,latitude,longitude,ano_2015,ano_2016,ano_2017,ano_2018,ano_2019,ano_2020,ano_2021,ano_2022,ano_2023,ano_2024,media,maximo,minimo,soma,tendencia,casos_previstos_2026,risco_2026
19914106,-22.9712601,-49.8601629,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.9608567361556196,BAIXO
19910088,-22.970199,-49.8913546,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.9597966399642246,BAIXO
19912247,-22.9582689,-49.8805948,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.9586217188279988,BAIXO
19910210,-22.96487275,-49.89256295,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.9564439765181304,BAIXO
19901989,-22.9578362,-49.8739056,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.9546911468378312,BAIXO
19504570,-23.0128762,-49.8982095,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.9525590598486816,BAIXO
19904559,-22.9694919,-49.8914513,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.9506537389142976,BAIXO
19912220,-22.9788276,-49.8534262,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.9459963920653536,BAIXO
19911170,-22.9688772,-49.8750939,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.9456925348185904,BAIXO
19911401,-22.9595224,-49.8740184,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.9422921565010256,BAIXO
19905436,-23.00367333769231,-49.88091830326923,0,0,0,0,0,0,0,2,1,1,0.4,2,0,4,1,0.9422283356589104,BAIXO
19904736,-22.9777918,-49.868204,0,0,0,0,0,0,0,0,2,0,0.2,2,0,2,0,0.9421951420063124,BAIXO
19041195,-23.0096665,-49.8812016,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.9337726254152584,BAIXO
19914220,-22.9786608,-49.8530498,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.9337381011700928,BAIXO
19910063,-22.9684335,-49.8769276,0,0,0,0,0,0,0,1,0,1,0.2,1,0,2,1,0.9306198615986432,BAIXO
19915010,-22.9654683,-49.8649525,0,0,0,0,1,0,0,0,0,0,0.1,1,0,1,0,0.9285601566643892,BAIXO
19904000,-22.96683675,-49.86105035,0,0,0,0,1,0,0,0,0,1,0.2,1,0,2,1,0.9218841315869212,BAIXO
19901550,-22.99643065,-49.86902763333333,0,0,0,0,0,0,0,2,1,0,0.3,2,0,3,0,0.9178763223881106,BAIXO
19911524,-22.9588187,-49.8678178,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.9124419340496388,BAIXO
19911531,-22.9705264,-49.8705623,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.911491369637588,BAIXO
19904545,-23.0105247,-49.8940556,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.9066662922405158,BAIXO
19907110,-22.98068445,-49.87763325,0,0,0,0,0,0,0,2,0,0,0.2,2,0,2,0,0.9030542308591976,BAIXO
19902282,-23.011681,-49.8885709,0,0,0,0,0,0,0,1,0,0,0.1,1,0,1,0,0.9013466884634908,BAIXO
19908320,-23.0003285,-49.8470905,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.900720101866682,BAIXO
19900332,-22.9576434,-49.874555,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.8970418261478699,BAIXO
19911810,-22.9722584,-49.86823545,0,0,0,0,0,0,0,1,0,0,0.1,1,0,1,0,0.8940911884255911,BAIXO
19900320,-22.9773639,-49.8572217,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.8876830333883845,BAIXO
19911120,-22.9583872,-49.8772706,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.885646890604221,BAIXO
19912320,-22.9814806,-49.8551161,0,0,0,0,0,0,0,2,0,0,0.2,2,0,2,0,0.8852960902422637,BAIXO
19911800,-23.089062726153845,-49.74325839769231,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.8823745715853875,BAIXO
19901100,-22.9957818,-49.8558062,1,0,0,0,0,0,0,0,2,0,0.3,2,0,3,-1,0.8819907244014757,BAIXO
19141100,-22.971471926315782,-49.86013973263158,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.881441327959692,BAIXO
19906051,-22.9816845,-49.8878136,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.8794387705611371,BAIXO
19910207,-22.9650348,-49.8914225,0,0,0,0,0,0,0,1,0,0,0.1,1,0,1,0,0.8783854111916298,BAIXO
19905136,-22.9978457,-49.88019396666667,0,0,0,0,1,0,0,0,2,0,0.3,2,0,3,0,0.8757746889068585,BAIXO
19904567,-23.011681,-49.8885709,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.8674804829779532,BAIXO
19900100,-22.9777574,-49.8597643,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.8610916021552839,BAIXO
19905245,-22.9803652,-49.87558301666667,0,0,0,0,0,0,0,0,1,1,0.2,1,0,2,1,0.8564518062612478,BAIXO
19906726,-22.986356633333333,-49.87268006666667,0,0,0,0,1,0,0,0,1,1,0.3,1,0,3,1,0.8557061801529926,BAIXO
19915140,-22.9632026,-49.8634861,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.8549798305011791,BAIXO
19911821,-22.9671283,-49.8707335,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.8537852522840694,BAIXO
19901172,-22.9725979,-49.8638186,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.8536209032008628,BAIXO
19911481,-22.9716652,-49.8653692,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.8464506791042368,BAIXO
19907130,-22.97849693333333,-49.87979933333333,0,0,0,0,1,0,0,0,1,0,0.2,1,0,2,0,0.83622459954222,BAIXO
19910990,-22.9680628,-49.8914988,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.8359239691581024,BAIXO
19911799,-22.9734416,-49.8614406,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.8357710206310003,BAIXO
19915201,-22.9637309,-49.8680236,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.8337775832605985,BAIXO
19910202,-22.9651106,-49.8897639,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.8276672671436245,BAIXO
19911050,-22.970255166666664,-49.87347624444444,0,0,0,0,1,0,0,0,0,1,0.2,1,0,2,1,0.8269790419562923,BAIXO
19911900,-22.9696099,-49.8759827,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.8267110116848926,BAIXO
19911761,-22.97140305,-49.86324905,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.8267024506185408,BAIXO
19911861,-22.9660207,-49.8708033,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.8255876420762434,BAIXO
19905030,-22.990454675,-49.882085925,0,0,0,0,0,0,0,0,2,1,0.3,2,0,3,1,0.8216122500643905,BAIXO
19911830,-22.972370175,-49.870319550000005,0,0,0,0,1,0,3,0,0,0,0.4,3,0,4,0,0.8159326955556025,BAIXO
19917420,-22.9681219,-49.8810782,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.8155330755926116,BAIXO
19910235,-22.9659749,-49.89047915,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.8139303958978417,BAIXO
19911783,-22.9662808,-49.8657216,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.8131296040064626,BAIXO
19900781,-22.971451,-49.8653498,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.8108478261692653,BAIXO
19920207,-22.97455630215873,-49.87795076085865,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.8088708732229861,BAIXO
19914600,-22.9782684,-49.8573376,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.807678835144543,BAIXO
19913035,-22.9803033,-49.8553482,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.8034680530672631,BAIXO
19913270,-22.9787282,-49.862955,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.798625054258082,BAIXO
19900622,-22.9652644,-49.8689666,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.7979529854474094,BAIXO
19912030,-22.9796316,-49.8614475,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.7964389554235822,BAIXO
19913576,-22.9936509,-49.8574601,0,0,0,0,0,0,0,0,0,2,0.2,2,0,2,2,0.7902465316710732,BAIXO
19915769,-22.9678217,-49.8796333,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.7855843961242499,BAIXO
19911123,-22.9725757,-49.8635597,0,0,0,0,1,0,0,0,0,0,0.1,1,0,1,0,0.7799657619452773,BAIXO
19910120,-22.9777918,-49.868204,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.7698770134284132,BAIXO
19915684,-22.9777918,-49.868204,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.7698770134284132,BAIXO
19900520,-22.9844447,-49.8921275,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.7693133744223815,BAIXO
19900310,-22.986337675,-49.8604821,0,0,0,0,0,0,0,0,2,0,0.2,2,0,2,0,0.7657498622265848,BAIXO
19911166,-22.9634327,-49.8795161,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.7583013587809546,BAIXO
19911818,-22.9721602,-49.872294,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.7554537997475563,BAIXO
19010020,-22.96634,-49.8866954,0,0,0,0,1,0,0,0,0,0,0.1,1,0,1,0,0.7503964628795075,BAIXO
19900400,-22.9618402,-49.8742612,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.7465615089049606,BAIXO
19913113,-22.9851966,-49.8533926,0,0,0,0,0,0,0,2,0,0,0.2,2,0,2,0,0.74458902666629,BAIXO
19915664,-22.9798115,-49.8742303,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.7429219255554926,BAIXO
19913119,-22.9848191,-49.8523722,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.7379705963376182,BAIXO
19912243,-22.979121366666668,-49.856270333333335,0,0,0,0,1,0,0,0,0,0,0.1,1,0,1,0,0.7313109534279647,BAIXO
19907206,-22.97304575,-49.8798693,0,0,0,0,1,0,0,0,0,0,0.1,1,0,1,0,0.7298512442694118,BAIXO
19906235,-22.98671923333333,-49.8813007,0,0,0,0,1,0,0,0,1,0,0.2,1,0,2,0,0.724644639242797,BAIXO
19906435,-22.9816818,-49.8789839,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.7211717249056164,BAIXO
19907265,-22.9770649,-49.8742297,0,0,0,0,1,0,0,0,0,0,0.1,1,0,1,0,0.7153481606928835,BAIXO
19906240,-22.98600445,-49.88249145,0,0,0,0,0,0,0,0,2,0,0.2,2,0,2,0,0.7142857243934486,BAIXO
19900190,-22.9847935,-49.867861000000005,0,0,0,0,0,0,0,1,1,0,0.2,1,0,2,0,0.7122289549861307,BAIXO
19911555,-22.9818913,-49.8542969,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.7017483847575932,BAIXO
19906270,-22.986277,-49.8858249,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.699064785473638,BAIXO
19900900,-22.97657505,-49.8815623,0,0,0,0,1,0,0,0,0,0,0.1,1,0,1,0,0.693051682425903,BAIXO
19912250,-22.9824967,-49.8577713,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.6844619423627591,BAIXO
19950030,-22.9777918,-49.868204,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.6840510968158924,BAIXO
19908255,-22.9777918,-49.868204,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.6840510968158924,BAIXO
19904738,-22.9777918,-49.868204,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.6840510968158924,BAIXO
19900010,-22.9777918,-49.868204,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.6840510968158924,BAIXO
19990150,-22.9777918,-49.868204,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.6840510968158924,BAIXO
19911165,-22.98230575,-49.8564722,0,0,0,0,1,0,0,0,0,0,0.1,1,0,1,0,0.6812384458444285,BAIXO
19906209,-22.9813088,-49.8662862,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.6776896792707703,BAIXO
19901620,-22.9800699,-49.8677454,0,0,0,0,1,0,0,0,0,1,0.2,1,0,2,1,0.6732524799135717,BAIXO
19990424,-23.0175342,-49.8826803,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.6686835441932999,BAIXO
19905258,-22.9909664,-49.8849516,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.6661665074980192,BAIXO
19915880,-22.9777918,-49.868204,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.6629890502936178,BAIXO
19908534,-22.9812503,-49.8893073,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.6598423197619923,BAIXO
19900420,-23.002735850000004,-49.87939289166667,0,0,0,0,0,0,0,1,0,2,0.3,2,0,3,2,0.6487687090748295,BAIXO
19901660,-22.988260766666667,-49.86351568333333,0,0,0,0,0,0,0,1,1,0,0.2,1,0,2,0,0.6429311240626703,BAIXO
19905447,-23.004680866666668,-49.88196808333333,0,0,0,0,0,0,0,3,0,0,0.3,3,0,3,0,0.6418157231519217,BAIXO
19905496,-22.980036,-49.8843738,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.6405910598741684,BAIXO
19900001,-22.99244175,-49.879010050000005,0,0,0,0,0,0,0,0,2,0,0.2,2,0,2,0,0.6399981890908748,BAIXO
19912111,-22.9786025,-49.8609718,0,0,0,0,1,0,0,0,0,0,0.1,1,0,1,0,0.6388661278597283,BAIXO
19902050,-22.990418700000003,-49.8605212,0,0,0,0,0,0,0,0,1,1,0.2,1,0,2,1,0.634696790641101,BAIXO
19906545,-22.9887603,-49.8920688,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.6163179695477083,BAIXO
19904025,-23.015431,-49.8816825,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.6141986563297905,BAIXO
19904190,-23.0106829,-49.8808302,0,0,0,0,0,0,0,1,0,0,0.1,1,0,1,0,0.6128977351318099,BAIXO
19907580,-22.9872934,-49.8911638,0,0,0,0,0,0,0,1,0,0,0.1,1,0,1,0,0.6099248512809936,BAIXO
19900120,-22.98298381111111,-49.868733622222216,0,0,0,0,0,0,0,1,0,1,0.2,1,0,2,1,0.6089110901357344,BAIXO
19910198,-23.0121769,-49.8818436,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.6062101899142363,BAIXO
19907060,-22.9806062,-49.8749426,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.603646180648866,BAIXO
19900533,-22.9976986,-49.8858291,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.5994936733377472,BAIXO
19907040,-22.9806799,-49.8748812,1,0,0,0,0,0,0,0,0,0,0.1,1,0,1,-1,0.5941921013854881,BAIXO
19906005,-22.9802619,-49.874204,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.5926718053506193,BAIXO
19904560,-23.0010507,-49.8716118,0,0,0,0,0,0,0,0,0,2,0.2,2,0,2,2,0.5901885801267781,BAIXO
19906220,-22.9878967,-49.8804076,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.5856391113238715,BAIXO
19902195,-23.009224,-49.8794419,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.5812463437459883,BAIXO
19905490,-23.0064664,-49.8856279,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.5707594815512493,BAIXO
19900130,-22.9829231,-49.8667693,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.5664135294045991,BAIXO
19905200,-22.9952017,-49.8825736,0,0,0,0,0,0,0,1,1,0,0.2,1,0,2,0,0.5642486175102022,BAIXO
19902820,-22.987712,-49.8600071,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.5562809555394779,BAIXO
19902510,-22.9978423,-49.8623472,0,0,0,0,0,0,0,1,1,0,0.2,1,0,2,0,0.5316319668618235,BAIXO
19901497,-22.9905049,-49.8730559,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.5295368711504125,BAIXO
19915390,-22.984144125,-49.869854065,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.5281279894243198,BAIXO
19912300,-22.9836298,-49.8584377,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.5140266295475158,BAIXO
19900021,-22.9824857,-49.8687229,0,0,0,0,1,0,0,0,0,0,0.1,1,0,1,0,0.5081993153271469,BAIXO
19906225,-22.9864446,-49.8823506,0,0,0,0,0,0,0,1,0,0,0.1,1,0,1,0,0.5071436104526583,BAIXO
19901710,-22.9909523,-49.877123000000005,0,0,0,0,1,0,0,1,0,0,0.2,1,0,2,0,0.4945626327225909,BAIXO
19902523,-22.9989424,-49.863222,0,0,0,0,0,0,0,0,1,1,0.2,1,0,2,1,0.4894441987107711,BAIXO
19901441,-22.9922783,-49.8629222,0,0,0,0,1,0,0,0,0,0,0.1,1,0,1,0,0.4865199092728289,BAIXO
19901266,-22.9922982,-49.8690444,0,0,0,0,1,0,0,0,0,0,0.1,1,0,1,0,0.4802721761352586,BAIXO
19905960,-22.998356,-49.8793817,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.4679951338666797,BAIXO
19905975,-22.9971763,-49.882652,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.4663037369073208,BAIXO
19905120,-22.9946504,-49.8781419,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.4658044344669179,BAIXO
19909140,-22.9946405,-49.8784322,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.4640446831808731,BAIXO
19900230,-22.9837511,-49.8642618,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.4634127046865615,BAIXO
19905110,-23.0029732,-49.8812534,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.4625474483518701,BAIXO
19990062,-22.986627,-49.8835832,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.4593542869597513,BAIXO
19901250,-22.992251,-49.8710868,0,0,0,0,1,0,0,0,0,0,0.1,1,0,1,0,0.4577357867947285,BAIXO
19905456,-23.0036838,-49.8829408,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.4555138552141216,BAIXO
19901040,-22.9898087,-49.8685696,0,0,0,0,0,0,0,1,0,0,0.1,1,0,1,0,0.4516983340272418,BAIXO
19902650,-22.99681123333333,-49.86441306666666,1,0,0,0,0,0,0,0,1,0,0.2,1,0,2,-1,0.450478082157133,BAIXO
19905010,-22.9909026,-49.8783985,0,0,0,0,1,0,0,0,0,0,0.1,1,0,1,0,0.4483504045392692,BAIXO
19902210,-22.9943615,-49.8629688,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.4467109302477183,BAIXO
19904420,-23.0029786,-49.8795191,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.4407318114872396,BAIXO
19901720,-22.9914835,-49.8749125,0,0,0,0,1,0,0,0,0,0,0.1,1,0,1,0,0.4341784221160196,BAIXO
19902482,-22.9917921,-49.8621675,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.4165184696448705,BAIXO
19905031,-22.9948955,-49.8849973,0,0,0,0,0,0,0,1,0,0,0.1,1,0,1,0,0.4151666959560316,BAIXO
19902447,-22.9952272,-49.8557302,0,0,0,0,0,0,0,1,0,0,0.1,1,0,1,0,0.4098003509407135,BAIXO
19905535,-22.9968365,-49.886374,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.405492933646201,BAIXO
19901232,-22.9968678,-49.8739694,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.4023940328315802,BAIXO
19904111,-23.0056673,-49.8861184,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.3918424284247521,BAIXO
19902630,-23.0001873,-49.8672383,0,0,0,0,0,0,0,0,1,0,0.1,1,0,1,0,0.3781449429643544,BAIXO
19905005,-22.99063035,-49.87736325,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.3736171012260456,BAIXO
19907722,-22.9945351,-49.863909,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.3401181421486399,BAIXO
19902540,-22.9969287,-49.8628476,0,0,0,0,0,0,0,1,0,0,0.1,1,0,1,0,0.3324633127322158,BAIXO
19915970,-22.9930897320042,-49.87218546002098,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.3109983221493166,BAIXO
19901150,-22.9963552,-49.8791043,0,0,0,0,0,0,0,1,0,0,0.1,1,0,1,0,0.2608859699148524,BAIXO
19905207,-23.0002888,-49.8799883,0,0,0,0,0,0,0,0,0,1,0.1,1,0,1,1,0.255730291076361,BAIXO
19905121,-22.9985471,-49.8807276,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.2445252820953101,BAIXO
